house_id,Type,Location,Area,Bath(s),Bedroom(s),Price
47384757,House,"Gulshan-e-Ravi, Lahore, Punjab",10 Marla,5,5,55000000
44497468,House,"DHA Defence, Lahore, Punjab",10 Marla,5,5,54000000
47324223,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,11500000
47382659,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,125000000
47324222,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,11800000
44183650,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
45175803,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,62500000
47209796,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,160000000
47285264,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,37500000
43974844,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,27000000
45709603,House,"Punjab Coop Housing Society, Lahore, Punjab",10 Marla,5,5,47500000
47210246,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,107500000
47084028,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,90000000
47384769,House,"Gulshan-e-Ravi, Lahore, Punjab",12 Marla,5,5,37000000
47384764,House,"Gulshan-e-Ravi, Lahore, Punjab",5 Marla,4,4,23000000
47384761,House,"Gulshan-e-Ravi, Lahore, Punjab",4.2 Marla,3,3,16500000
47384765,House,"Gulshan-e-Ravi, Lahore, Punjab",11 Marla,5,5,29000000
47289375,House,"DHA Defence, Lahore, Punjab",10 Marla,6,4,60000000
47288888,House,"DHA Defence, Lahore, Punjab",5 Marla,5,3,20000000
47394756,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
47394853,Flat,"Gulberg, Lahore, Punjab",1.4 Marla,1,1,12700000
47394793,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
47394773,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,90000000
47394861,Flat,"Gulberg, Lahore, Punjab",2.4 Marla,2,2,20900000
46871580,Flat,"DHA Defence, Lahore, Punjab",8.7 Marla,4,3,53000000
47394852,Flat,"Gulberg, Lahore, Punjab",1.5 Marla,1,1,13500000
47106787,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,59900000
46848615,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,71500000
46791199,House,"Valencia Housing Society, Lahore, Punjab",2 Kanal,6,6,129900000
45091056,Flat,"Johar Town, Lahore, Punjab",2 Marla,1,1,8430000
46902480,House,"Wapda Town, Lahore, Punjab",2 Kanal,6,6,115000000
41488606,House,"Sue-e-Asal, Lahore, Punjab",3 Marla,3,2,4500000
42713222,House,"Sue-e-Asal, Lahore, Punjab",3 Marla,3,2,4500000
46670054,House,"EME Society, Lahore, Punjab",1.6 Kanal,6,5,140000000
47394737,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
47289838,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,70000000
46432461,House,"Architects Engineers Housing Society, Lahore, Punjab",12 Marla,6,5,37000000
47289613,House,"DHA Defence, Lahore, Punjab",10 Marla,6,4,46000000
47082954,House,"Park View City, Lahore, Punjab",5 Marla,4,4,18500000
46595500,House,"EME Society, Lahore, Punjab",10 Marla,5,5,50000000
46926804,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,56500000
47227054,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,51000000
47047176,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,49600000
47394490,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,3,18500000
47394496,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,240000000
47394538,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,120000000
46905262,House,"IEP Engineers Town, Lahore, Punjab",2 Kanal,6,6,129000000
44615960,House,"Architects Engineers Housing Society, Lahore, Punjab",10 Marla,6,5,36000000
46904987,House,"EME Society, Lahore, Punjab",2 Kanal,6,6,190000000
47302720,House,"DHA Defence, Lahore, Punjab",7 Marla,3,3,32000000
46110738,House,"Sheraz Town, Lahore, Punjab",4 Marla,3,2,8500000
40235904,House,"Architects Engineers Housing Society, Lahore, Punjab",13 Marla,6,5,40000000
45361495,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,93000000
47394418,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
47394419,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,69500000
47394417,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,78000000
47394441,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,120000000
47394436,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,81500000
47394467,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,30000000
46704174,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,52500000
46704059,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,58000000
46657713,House,"Raiwind Road, Lahore, Punjab",5.1 Marla,3,3,26500000
45266620,House,"PCSIR Housing Scheme, Lahore, Punjab",1 Kanal,6,5,77500000
47394390,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,76500000
47394403,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,78000000
47153781,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,6,5,34500000
47016713,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,10000000
47153759,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,4,4,35000000
47382630,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,22500000
46618290,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,39500000
46570472,House,"Bahria Town, Lahore, Punjab",5 Marla,6,3,18500000
46597815,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,22500000
46646654,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,370000000
46597961,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,105000000
46553096,House,"Raiwind Road, Lahore, Punjab",5 Marla,3,2,13000000
47394385,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,44000000
47394330,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,5,4,13500000
47394373,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
46345648,House,"Al Rehman Garden, Lahore, Punjab",8 Marla,6,5,27800000
42744928,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,46300000
47117115,House,"New Lahore City, Lahore, Punjab",3 Marla,3,3,8500000
46916807,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,4,3,9700000
47394293,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,76000000
47017130,Flat,"Bahria Town, Lahore, Punjab",1.6 Marla,1,1,5000000
47003781,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,85000000
46917368,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,42500000
46738221,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
46697012,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,172500000
46949003,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,67500000
46697127,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,7,179000000
45931079,House,"DHA Defence, Lahore, Punjab",10 Marla,6,4,36500000
46790473,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
46178934,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,59900000
44373170,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,63500000
47394234,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
47394248,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,79500000
47095565,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,26000000
47213673,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,51000000
47394218,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
47314311,House,"Raiwind Road, Lahore, Punjab",1.5 Kanal,6,5,99500000
47394270,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
46752178,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,67500000
47298911,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,85000000
47206425,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,38000000
47301296,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,38000000
47314479,House,"Ferozepur Road, Lahore, Punjab",3 Marla,3,3,9000000
46752552,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,56500000
46926355,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,96500000
47394190,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,78000000
47394187,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,77500000
46482751,House,"Park View City, Lahore, Punjab",5 Marla,5,4,20000000
46925985,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,83000000
47394202,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,29500000
46467370,House,"Canal Garden, Lahore, Punjab",5 Marla,5,4,21000000
42589088,House,"Punjab Coop Housing Society, Lahore, Punjab",1 Kanal,6,5,61000000
47394172,House,"Bahria Town, Lahore, Punjab",5 Marla,5,3,19500000
47028127,House,"Main Canal Bank Road, Lahore, Punjab",4 Marla,3,3,14900000
47344250,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,29000000
47394153,Flat,"Askari, Lahore, Punjab",11.1 Marla,3,3,30500000
46953619,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,25500000
46837325,House,"Canal Garden, Lahore, Punjab",1 Kanal,6,5,90000000
47394192,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,85000000
47355417,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,82500000
47394158,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
47365314,House,"DHA Defence, Lahore, Punjab",8 Marla,3,3,54000000
47381613,House,"Paragon City, Lahore, Punjab",10 Marla,6,5,34000000
45167142,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,79000000
47365313,House,"DHA Defence, Lahore, Punjab",10 Marla,4,4,64000000
46596846,Flat,"Gulberg, Lahore, Punjab",8.2 Marla,4,3,45000000
37068788,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,129000000
47073845,House,"Park View City, Lahore, Punjab",5 Marla,5,4,22500000
47274314,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,26000000
47106518,House,"DHA Defence, Lahore, Punjab",8 Marla,5,4,40000000
47274280,House,"Bahria Town, Lahore, Punjab",5.3 Marla,4,3,23500000
47085244,House,"Park View City, Lahore, Punjab",5 Marla,4,4,17000000
47212540,House,"Johar Town, Lahore, Punjab",1.1 Kanal,6,5,57500000
47394105,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,100000000
47394104,House,"Bahria Orchard, Lahore, Punjab",8 Marla,5,5,29500000
47394116,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,110000000
47394127,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,30000000
47107788,House,"OPF Housing Scheme, Lahore, Punjab",5.2 Marla,5,4,22500000
47394147,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,117500000
47394146,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,38500000
47375677,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,29000000
47343373,House,"DHA Defence, Lahore, Punjab",10 Marla,6,6,37000000
47005494,House,"Askari, Lahore, Punjab",10 Marla,4,4,46000000
44592695,House,"DHA Defence, Lahore, Punjab",1.7 Kanal,7,6,145000000
44592666,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,91000000
47394084,House,"Bahria Town, Lahore, Punjab",5 Marla,5,3,25000000
47394024,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,4,3,16500000
47394096,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,24500000
47394057,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,47500000
47394094,House,"Bahria Orchard, Lahore, Punjab",5 Marla,3,3,19000000
47394100,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,54000000
46286919,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,3,3,17000000
47394098,House,"DHA Defence, Lahore, Punjab",1.1 Kanal,6,5,175000000
45656874,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
47031222,House,"Izmir Town, Lahore, Punjab",1 Kanal,6,6,57500000
46667704,House,"Nasheman-e-Iqbal, Lahore, Punjab",2 Kanal,5,3,60000000
45660721,House,"Johar Town, Lahore, Punjab",5 Marla,5,4,19500000
45978661,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,6,5,17500000
45322511,House,"DHA Defence, Lahore, Punjab",1.8 Kanal,6,6,117500000
45542530,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,44500000
45494430,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,55000000
47393977,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,38000000
46476970,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,39500000
47047177,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,35000000
47394005,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,42000000
47394030,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,43500000
47394004,House,"Askari, Lahore, Punjab",10 Marla,4,3,54000000
47302302,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,32500000
46479016,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,12600000
47123088,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62500000
46978484,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,200000000
46866140,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
46109429,House,"DHA Defence, Lahore, Punjab",1.2 Kanal,6,5,99000000
44908377,House,"Lahore Medical Housing Society, Lahore, Punjab",4.6 Marla,4,3,15000000
46245966,House,"Gulshan-e-Lahore, Lahore, Punjab",3 Marla,4,3,13500000
47095796,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,43500000
43727854,House,"GT Road, Lahore, Punjab",5 Marla,6,5,16000000
35694298,House,"Lahore Medical Housing Society, Lahore, Punjab",8 Marla,6,5,23500000
44191765,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,41000000
45378543,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,6,51500000
46922907,House,"Lahore Medical Housing Society, Lahore, Punjab",5 Marla,6,6,17000000
46792644,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,51000000
45936957,House,"GT Road, Lahore, Punjab",5 Marla,5,4,16500000
47391399,House,"New Lahore City, Lahore, Punjab",4 Marla,5,4,12000000
47059344,House,"Revenue Society, Lahore, Punjab",1 Kanal,5,4,45000000
47060309,House,"Johar Town, Lahore, Punjab",12 Marla,6,5,46000000
46378455,House,"DHA Defence, Lahore, Punjab",1.2 Kanal,6,5,79000000
47315747,House,"Nasheman-e-Iqbal, Lahore, Punjab",6 Marla,6,5,21500000
47391900,House,"Askari, Lahore, Punjab",14 Marla,4,4,49000000
47261506,House,"Peco Road, Lahore, Punjab",3.3 Marla,4,3,12100000
47393927,Flat,"Askari, Lahore, Punjab",10 Marla,4,3,24500000
47108446,House,"OPF Housing Scheme, Lahore, Punjab",5 Marla,6,5,25000000
46929261,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,39000000
47393949,Flat,"Askari, Lahore, Punjab",10 Marla,4,3,30000000
47085222,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,4,3,19000000
47112234,Flat,"Raiwind Road, Lahore, Punjab",5.4 Marla,2,2,27500000
47393948,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,43000000
47309375,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,22500000
46929130,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,47000000
47393905,House,"Pine Avenue, Lahore, Punjab",5 Marla,6,6,23000000
42554819,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75500000
47377216,House,"Gosha-e-Ahbab, Lahore, Punjab",1.6 Kanal,6,6,120000000
47393921,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,45000000
47102801,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,79000000
46373934,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,34000000
47100622,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,67000000
45537577,House,"GT Road, Lahore, Punjab",6 Marla,6,6,23000000
47393920,House,"Askari, Lahore, Punjab",10 Marla,4,3,40000000
47198694,House,"IEP Engineers Town, Lahore, Punjab",10 Marla,6,5,32500000
46882061,House,"Garden Town, Lahore, Punjab",1 Kanal,5,6,70000000
47376923,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,25000000
47393922,House,"Bahria Town, Lahore, Punjab",5 Marla,5,3,27000000
47032919,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,18500000
47393865,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27500000
47393786,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,58500000
47393871,House,"Bahria Orchard, Lahore, Punjab",8 Marla,5,4,27500000
47184799,House,"Green City, Lahore, Punjab",10 Marla,4,5,40000000
47393841,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,42500000
47393884,House,"Bahria Town, Lahore, Punjab",11 Marla,6,5,49000000
47191100,House,"Paragon City, Lahore, Punjab",1 Kanal,5,5,57000000
46374153,House,"Architects Engineers Housing Society, Lahore, Punjab",10 Marla,4,3,27500000
46211536,House,"Defence Road, Lahore, Punjab",5 Marla,5,4,23000000
47206520,House,"DHA Defence, Lahore, Punjab",10 Marla,4,4,41200000
47164764,House,"Pak Arab Housing Society, Lahore, Punjab",3 Marla,3,3,11500000
47005901,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,29500000
47110325,House,"Raiwind Road, Lahore, Punjab",7 Marla,5,4,26000000
46881954,House,"Garden Town, Lahore, Punjab",1 Kanal,4,6,67500000
47245517,House,"Defence Road, Lahore, Punjab",1 Kanal,6,7,55000000
47206698,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
46751646,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,85000000
47179280,House,"Thokar Niaz Baig, Lahore, Punjab",5 Marla,4,4,15000000
46475389,House,"DHA Defence, Lahore, Punjab",7 Marla,5,4,39000000
46370248,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,72500000
47033293,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,45800000
46803472,House,"DHA Defence, Lahore, Punjab",12 Marla,6,5,48500000
46802387,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,47500000
46797629,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,35000000
47166451,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,21000000
47165885,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,27500000
47375437,House,"Revenue Society, Lahore, Punjab",1 Kanal,6,5,47500000
47101788,House,"Askari, Lahore, Punjab",13 Marla,5,4,54000000
44907891,House,"Defence Road, Lahore, Punjab",5 Marla,5,4,22500000
47203134,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,4,4,22500000
47393702,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,68000000
47393737,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,39500000
47393739,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,37500000
47393704,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,69000000
47393732,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,37500000
47393734,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,42500000
47393729,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,37500000
47206817,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,55000000
47374806,House,"Abid Road, Lahore, Punjab",3.3 Marla,4,3,135000
46252565,House,"OPF Housing Scheme, Lahore, Punjab",1 Kanal,6,7,46500000
47184650,House,"Green City, Lahore, Punjab",5 Marla,4,3,23500000
47374907,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,36000000
47180000,House,"Ferozepur Road, Lahore, Punjab",3.5 Marla,3,3,8800000
47198877,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,3,3,12000000
47011946,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,119900000
47265183,House,"Sabzazar Scheme, Lahore, Punjab",5 Marla,6,5,28500000
46444016,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,21000000
47393663,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,59500000
47393673,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,63500000
47393672,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62500000
47393665,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,61000000
47393678,House,"Bahria Orchard, Lahore, Punjab",10 Marla,5,5,36000000
47393686,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,65000000
46790207,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,61000000
45240785,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,42000000
46752502,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,97500000
47393655,House,"Askari, Lahore, Punjab",10 Marla,5,4,45500000
47393690,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,66000000
47393622,House,"Bahria Orchard, Lahore, Punjab",10 Marla,5,5,38000000
47393648,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,55000000
46659528,House,"Tariq Gardens, Lahore, Punjab",10 Marla,6,5,42000000
47393658,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,56500000
47393677,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,58000000
47393695,House,"Askari, Lahore, Punjab",12 Marla,5,4,55000000
47393659,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,58000000
47175730,House,"DHA Defence, Lahore, Punjab",1.1 Kanal,6,5,115000000
47143827,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,150000000
47005420,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
45990360,House,"EME Society, Lahore, Punjab",1.6 Kanal,6,5,140000000
47128920,House,"DHA Defence, Lahore, Punjab",1.2 Kanal,6,7,115000000
47393623,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,55000000
45188910,House,"EME Society, Lahore, Punjab",1 Kanal,6,5,87500000
45512645,House,"EME Society, Lahore, Punjab",1 Kanal,6,6,80000000
45834402,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,60000000
44885227,House,"EME Society, Lahore, Punjab",5 Marla,3,3,26000000
46974770,House,"Shadab Garden, Lahore, Punjab",3 Marla,3,3,11000000
46975325,House,"Shadab Garden, Lahore, Punjab",5.2 Marla,3,3,16500000
46112141,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,31000000
47352151,Flat,"Askari, Lahore, Punjab",12 Marla,4,4,33000000
46904563,House,"Venus Housing Scheme, Lahore, Punjab",11 Marla,6,6,42500000
44756895,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,37000000
46226498,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,49800000
46845139,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,61500000
47393564,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,57000000
46845140,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,66000000
46880656,Flat,"Bedian Road, Lahore, Punjab",4.9 Marla,2,2,7800000
47352526,Flat,"Bedian Road, Lahore, Punjab",3.8 Marla,2,2,9600000
47393575,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,54000000
46345077,House,"Pak Arab Housing Society, Lahore, Punjab",3 Marla,3,3,7300000
